"cefalea","escalofrio","hiporexia","odinofagia","exantema","prurito","vomito","altconciencia","edemapar","hepatomeg","rinorrea","hemo","bayes","enfer","san","alpha","beta","hemo.pos.D","hemo.neg.D","hemo.pos.ND","hemo.neg.ND","alpha.secu.1","beta.secu.1","alpha.secu.2","beta.secu.2","bayes.secu.pos","bayes.secu.neg"
0,1,1,1,1,1,1,0,0,1,1,1,0.504536053762538,0,0,1,1,0,0,0,0,1,1,1,1,0.500891632570936,0.503138516329675
0,1,1,1,1,1,1,0,0,1,1,0,0.491594950055238,0,0,1,1,0,0,0,0,1,1,1,1,0.493921832276768,0.482626337021697
0,1,1,1,1,1,1,0,0,1,0,1,0.504884437889559,0,0,1,1,0,0,0,0,1,1,1,1,0.511827627401995,0.504408010294605
0,1,1,1,1,1,1,0,0,1,0,0,0.499870267493418,0,0,1,1,0,0,0,0,1,1,1,1,0.471700889155113,0.494533194853016
0,1,1,1,1,1,1,0,0,0,1,1,0.514122941696784,0,0,1,1,0,0,0,0,1,1,1,1,0.498838718810589,0.50778678808072
0,1,1,1,1,1,1,0,0,0,1,0,0.492943800386507,0,0,1,1,0,0,0,0,1,1,1,1,0.500631691020541,0.483942500259095
0,1,1,1,1,1,1,0,0,0,0,1,0.495322388254572,0,0,1,1,0,0,0,0,1,1,1,1,0.490746504674434,0.491931078154768
0,1,1,1,1,1,1,0,0,0,0,0,0.502354620041559,0,0,1,1,0,0,0,0,1,1,1,1,0.487348905893863,0.50859970634167
0,1,1,1,1,1,0,1,1,1,1,1,0.486351385019021,0,0,1,1,0,0,0,0,1,1,1,1,0.488896107525215,0.494806698894068
0,1,1,1,1,1,0,1,1,1,1,0,0.502443649631226,0,0,1,1,0,0,0,0,1,1,1,1,0.507389809124379,0.504984323568567
0,1,1,1,1,1,0,1,1,1,0,1,0.488296915601939,0,0,1,1,0,0,0,0,1,1,1,1,0.476187075729556,0.487385422293919
0,1,1,1,1,1,0,1,1,1,0,0,0.501765622782987,0,0,1,1,0,0,0,0,1,1,1,1,0.490905807527574,0.500747898158352
0,1,1,1,1,1,0,1,1,0,1,1,0.501634041261394,0,0,1,1,0,0,0,0,1,1,1,1,0.504642610671421,0.502843224554156
0,1,1,1,1,1,0,1,1,0,1,0,0.488805895092664,0,0,1,1,0,0,0,0,1,1,1,1,0.489152889623049,0.501964382998286
0,1,1,1,1,1,0,1,1,0,0,1,0.503891766350483,0,0,1,1,0,0,0,0,1,1,1,1,0.498532725090184,0.504012440936677
0,1,1,1,1,1,0,1,1,0,0,0,0.505036946613109,0,0,1,1,0,0,0,0,1,1,1,1,0.476095052888426,0.487863577460526
0,1,1,1,1,1,0,1,0,1,1,1,0.518762569361134,0,0,1,1,0,0,0,0,1,1,1,1,0.511901691394105,0.522001856774856
0,1,1,1,1,1,0,1,0,1,1,0,0.496682204205077,0,0,1,1,0,0,0,0,1,1,1,1,0.518827390568288,0.488054293505195
0,1,1,1,1,1,0,1,0,1,0,1,0.507759245465975,0,0,1,1,0,0,0,0,1,1,1,1,0.521839164227707,0.502289886751771
0,1,1,1,1,1,0,1,0,1,0,0,0.493143402395071,0,0,1,1,0,0,0,0,1,1,1,1,0.526901528657594,0.503761683689345
0,1,1,1,1,1,0,1,0,0,1,1,0.507916751724668,0,0,1,1,0,0,0,0,1,1,1,1,0.488311014751651,0.526221919784812
0,1,1,1,1,1,0,1,0,0,1,0,0.493157447891776,0,0,1,1,0,0,0,0,1,1,1,1,0.524969603352617,0.484711874014478
0,1,1,1,1,1,0,1,0,0,0,1,0.513323812102433,0,0,1,1,0,0,0,0,1,1,1,1,0.520277908212968,0.516138692472987
0,1,1,1,1,1,0,1,0,0,0,0,0.510434659511084,0,0,1,1,0,0,0,0,1,1,1,1,0.530025704845212,0.508441037316624
0,1,1,1,1,1,0,0,1,1,1,1,0.49764537590323,0,0,1,1,0,0,0,0,1,1,1,1,0.497037562248728,0.505732482688454
0,1,1,1,1,1,0,0,1,1,1,0,0.516767327644629,0,0,1,1,0,0,0,0,1,1,1,1,0.511684550184387,0.514679656565037
0,1,1,1,1,1,0,0,1,1,0,1,0.501017224034527,0,0,1,1,0,0,0,0,1,1,1,1,0.4995838209702,0.501752096464405
0,1,1,1,1,1,0,0,1,1,0,0,0.501231436058646,0,0,1,1,0,0,0,0,1,1,1,1,0.506797752397962,0.483681686476571
0,1,1,1,1,1,0,0,1,0,1,1,0.486748776794178,0,0,1,1,0,0,0,0,1,1,1,1,0.496092875354103,0.485525474128489
0,1,1,1,1,1,0,0,1,0,1,0,0.498295209204545,0,0,1,1,0,0,0,0,1,1,1,1,0.523719183016003,0.492370182320929
0,1,1,1,1,1,0,0,1,0,0,1,0.492547131217551,0,0,1,1,0,0,0,0,1,1,1,1,0.504366826786854,0.506253936061986
0,1,1,1,1,1,0,0,1,0,0,0,0.516551779921167,0,0,1,1,0,0,0,0,1,1,1,1,0.518553997624174,0.523857125898954
0,1,1,1,1,1,0,0,0,1,1,1,0.487190502012847,0,0,1,1,0,0,0,0,1,1,1,1,0.484670518510359,0.491262476569149
0,1,1,1,1,1,0,0,0,1,1,0,0.502548668637872,0,0,1,1,0,0,0,0,1,1,1,1,0.483474644276281,0.498779956560523
0,1,1,1,1,1,0,0,0,1,0,1,0.492909964061109,0,0,1,1,0,0,0,0,1,1,1,1,0.495129290700562,0.519041819652817
0,1,1,1,1,1,0,0,0,1,0,0,0.494875088841189,0,0,1,1,0,0,0,0,1,1,1,1,0.508470891167135,0.491873525106374
0,1,1,1,1,1,0,0,0,0,1,1,0.503101548056505,1,1,2,2,1,0,0,1,2,1,1,2,0.681194137315049,0.337687261762253
0,1,1,1,1,1,0,0,0,0,1,0,0.493563430116978,0,0,1,1,0,0,0,0,1,1,1,1,0.510535385154301,0.493175979221982
0,1,1,1,1,1,0,0,0,0,0,1,0.505577736805193,0,0,1,1,0,0,0,0,1,1,1,1,0.49422729003671,0.489658363317011
0,1,1,1,1,1,0,0,0,0,0,0,0.491192807529354,0,0,1,1,0,0,0,0,1,1,1,1,0.498023908001328,0.491794583544459
0,1,1,1,1,0,1,1,1,1,1,1,0.502953928751638,0,0,1,1,0,0,0,0,1,1,1,1,0.485537808221716,0.490875670302978
0,1,1,1,1,0,1,1,1,1,1,0,0.496121790971374,0,0,1,1,0,0,0,0,1,1,1,1,0.489614785526172,0.493511093187586
0,1,1,1,1,0,1,1,1,1,0,1,0.50636881042365,0,0,1,1,0,0,0,0,1,1,1,1,0.529945985000206,0.513270439570918
0,1,1,1,1,0,1,1,1,1,0,0,0.486991131417453,0,0,1,1,0,0,0,0,1,1,1,1,0.460698290667898,0.502216073751153
0,1,1,1,1,0,1,1,1,0,1,1,0.502984305456746,0,0,1,1,0,0,0,0,1,1,1,1,0.490039149818654,0.504836351231542
0,1,1,1,1,0,1,1,1,0,1,0,0.502602899861988,0,0,1,1,0,0,0,0,1,1,1,1,0.477910918604335,0.498129584848887
0,1,1,1,1,0,1,1,1,0,0,1,0.494670526079834,0,0,1,1,0,0,0,0,1,1,1,1,0.486124095872389,0.515818280963988
0,1,1,1,1,0,1,1,1,0,0,0,0.478733755988069,0,0,1,1,0,0,0,0,1,1,1,1,0.482914022827777,0.464470051297268
0,1,1,1,1,0,1,1,0,1,1,1,0.510109189833049,0,0,1,1,0,0,0,0,1,1,1,1,0.514932966689034,0.503574970967213
0,1,1,1,1,0,1,1,0,1,1,0,0.499409002309898,0,0,1,1,0,0,0,0,1,1,1,1,0.505074757856082,0.510250214101632
0,1,1,1,1,0,1,1,0,1,0,1,0.511340828998014,0,0,1,1,0,0,0,0,1,1,1,1,0.493173078417135,0.50212112182366
0,1,1,1,1,0,1,1,0,1,0,0,0.509863005556865,0,0,1,1,0,0,0,0,1,1,1,1,0.518538631526875,0.506052584160845
0,1,1,1,1,0,1,1,0,0,1,1,0.493736655828077,0,0,1,1,0,0,0,0,1,1,1,1,0.51099350599258,0.490323652178465
0,1,1,1,1,0,1,1,0,0,1,0,0.504568742892239,0,0,1,1,0,0,0,0,1,1,1,1,0.493923904485899,0.494964419982022
0,1,1,1,1,0,1,1,0,0,0,1,0.508477717041038,0,0,1,1,0,0,0,0,1,1,1,1,0.509035906965574,0.507790472834433
0,1,1,1,1,0,1,1,0,0,0,0,0.520967989149969,0,0,1,1,0,0,0,0,1,1,1,1,0.517344298230184,0.525253614098391
0,1,1,1,1,0,1,0,1,1,1,1,0.490913890239783,0,0,1,1,0,0,0,0,1,1,1,1,0.485572718904878,0.485170332625833
0,1,1,1,1,0,1,0,1,1,1,0,0.521492398648523,0,0,1,1,0,0,0,0,1,1,1,1,0.533040701923584,0.515086548624542
0,1,1,1,1,0,1,0,1,1,0,1,0.510978632685728,0,0,1,1,0,0,0,0,1,1,1,1,0.52342891638898,0.512880081474049
0,1,1,1,1,0,1,0,1,1,0,0,0.496189989493694,0,0,1,1,0,0,0,0,1,1,1,1,0.491144995050048,0.488483342035123
0,1,1,1,1,0,1,0,1,0,1,1,0.497418194338912,0,0,1,1,0,0,0,0,1,1,1,1,0.485683272446195,0.50649064766368
0,1,1,1,1,0,1,0,1,0,1,0,0.504485857021529,0,0,1,1,0,0,0,0,1,1,1,1,0.475209630320892,0.522720101956654
0,1,1,1,1,0,1,0,1,0,0,1,0.513534409482731,0,0,1,1,0,0,0,0,1,1,1,1,0.516343979236096,0.504641750221646
0,1,1,1,1,0,1,0,1,0,0,0,0.502651567686582,0,0,1,1,0,0,0,0,1,1,1,1,0.493702731909335,0.501708136448742
0,1,1,1,1,0,1,0,0,1,1,1,0.504240339443088,0,0,1,1,0,0,0,0,1,1,1,1,0.516543828613051,0.500302836533085
0,1,1,1,1,0,1,0,0,1,1,0,0.504126111932565,0,0,1,1,0,0,0,0,1,1,1,1,0.513691141479707,0.498694631142479
0,1,1,1,1,0,1,0,0,1,0,1,0.494833572267788,0,0,1,1,0,0,0,0,1,1,1,1,0.485565270060676,0.49069611677032
0,1,1,1,1,0,1,0,0,1,0,0,0.501207897534594,0,0,1,1,0,0,0,0,1,1,1,1,0.488270181980976,0.51598456298811
0,1,1,1,1,0,1,0,0,0,1,1,0.50285278931004,0,0,1,1,0,0,0,0,1,1,1,1,0.494913986276983,0.497026050068177
0,1,1,1,1,0,1,0,0,0,1,0,0.495317384945927,0,0,1,1,0,0,0,0,1,1,1,1,0.478008977165068,0.48732461414103
0,1,1,1,1,0,1,0,0,0,0,1,0.663362356586292,1,0,2,1,1,0,0,0,2,1,1,1,0.719177790351118,0.577521409987598
0,1,1,1,1,0,1,0,0,0,0,0,0.508525541314622,0,0,1,1,0,0,0,0,1,1,1,1,0.505235260225293,0.50341006813044
0,1,1,1,1,0,0,1,1,1,1,1,0.50183881744789,0,0,1,1,0,0,0,0,1,1,1,1,0.491956289934219,0.498890699151264
0,1,1,1,1,0,0,1,1,1,1,0,0.500483766041696,0,0,1,1,0,0,0,0,1,1,1,1,0.499643920826571,0.50962702341491
0,1,1,1,1,0,0,1,1,1,0,1,0.505199217922753,0,0,1,1,0,0,0,0,1,1,1,1,0.499412060554166,0.490110581076399
0,1,1,1,1,0,0,1,1,1,0,0,0.496189913820708,0,0,1,1,0,0,0,0,1,1,1,1,0.494652630888833,0.491560608849132
0,1,1,1,1,0,0,1,1,0,1,1,0.505872987914132,0,0,1,1,0,0,0,0,1,1,1,1,0.51541277655206,0.488861109532783
0,1,1,1,1,0,0,1,1,0,1,0,0.497478509233566,0,0,1,1,0,0,0,0,1,1,1,1,0.506719849451187,0.489628886277267
0,1,1,1,1,0,0,1,1,0,0,1,0.511939246922964,0,0,1,1,0,0,0,0,1,1,1,1,0.501134948648825,0.518821465466775
0,1,1,1,1,0,0,1,1,0,0,0,0.498509393142071,0,0,1,1,0,0,0,0,1,1,1,1,0.493751403572664,0.490663923032526
0,1,1,1,1,0,0,1,0,1,1,1,0.508519377940102,0,0,1,1,0,0,0,0,1,1,1,1,0.514214631075507,0.523940047533614
0,1,1,1,1,0,0,1,0,1,1,0,0.49943803416728,0,0,1,1,0,0,0,0,1,1,1,1,0.511020216155113,0.47382432591602
0,1,1,1,1,0,0,1,0,1,0,1,0.493421887557255,0,0,1,1,0,0,0,0,1,1,1,1,0.505259676006283,0.496861155740776
0,1,1,1,1,0,0,1,0,1,0,0,0.502717616111739,0,0,1,1,0,0,0,0,1,1,1,1,0.485314892182709,0.495470194347403
0,1,1,1,1,0,0,1,0,0,1,1,0.485508467403473,0,0,1,1,0,0,0,0,1,1,1,1,0.496455386718716,0.471498361536294
0,1,1,1,1,0,0,1,0,0,1,0,0.487069683862617,0,0,1,1,0,0,0,0,1,1,1,1,0.483341478472913,0.491486398556374
0,1,1,1,1,0,0,1,0,0,0,1,0.49053302723798,0,0,1,1,0,0,0,0,1,1,1,1,0.490043908078811,0.487738723872141
0,1,1,1,1,0,0,1,0,0,0,0,0.48934887439874,0,0,1,1,0,0,0,0,1,1,1,1,0.498957701145113,0.487959735044429
0,1,1,1,1,0,0,0,1,1,1,1,0.497803974902956,0,0,1,1,0,0,0,0,1,1,1,1,0.486868083362062,0.514481579368402
0,1,1,1,1,0,0,0,1,1,1,0,0.508296114408178,0,0,1,1,0,0,0,0,1,1,1,1,0.513520319636998,0.506342854111851
0,1,1,1,1,0,0,0,1,1,0,1,0.497604861045256,0,0,1,1,0,0,0,0,1,1,1,1,0.500399177010989,0.492117858754004
0,1,1,1,1,0,0,0,1,1,0,0,0.516087196354289,0,0,1,1,0,0,0,0,1,1,1,1,0.524861588158973,0.52781238161634
0,1,1,1,1,0,0,0,1,0,1,1,0.481338421160355,0,0,1,1,0,0,0,0,1,1,1,1,0.489814836543761,0.480001699334429
0,1,1,1,1,0,0,0,1,0,1,0,0.483676596727921,0,0,1,1,0,0,0,0,1,1,1,1,0.489866548346681,0.484754086276363
0,1,1,1,1,0,0,0,1,0,0,1,0.513386071079643,0,0,1,1,0,0,0,0,1,1,1,1,0.507241306035194,0.51682678192658
0,1,1,1,1,0,0,0,1,0,0,0,0.508406281492207,0,0,1,1,0,0,0,0,1,1,1,1,0.498300173173086,0.509445433026095
0,1,1,1,1,0,0,0,0,1,1,1,0.491800114084035,0,0,1,1,0,0,0,0,1,1,1,1,0.520704602917515,0.496968416730477
0,1,1,1,1,0,0,0,0,1,1,0,0.50513353556837,0,0,1,1,0,0,0,0,1,1,1,1,0.502535807024834,0.520085713921422
0,1,1,1,1,0,0,0,0,1,0,1,0.509561836088309,0,0,1,1,0,0,0,0,1,1,1,1,0.51922679157129,0.508509465648923
0,1,1,1,1,0,0,0,0,1,0,0,0.495809889488854,0,0,1,1,0,0,0,0,1,1,1,1,0.496586368636172,0.499881801279353
0,1,1,1,1,0,0,0,0,0,1,1,0.33115607534812,0,1,1,2,0,0,0,1,1,1,1,2,0.432913556723921,0.261878348512312
0,1,1,1,1,0,0,0,0,0,1,0,0.485645636665402,0,0,1,1,0,0,0,0,1,1,1,1,0.501504468875881,0.500692166284272
0,1,1,1,1,0,0,0,0,0,0,1,0.659249553760179,1,0,2,1,0,1,0,0,1,2,1,1,0.560298059829397,0.726692215836162
0,1,1,1,1,0,0,0,0,0,0,0,0.496302642086986,0,0,1,1,0,0,0,0,1,1,1,1,0.509034018658798,0.469090273762935
0,1,1,1,0,1,1,1,1,1,1,1,0.49953205321962,0,0,1,1,0,0,0,0,1,1,1,1,0.502333715147334,0.491336562189737
0,1,1,1,0,1,1,1,1,1,1,0,0.500559604529059,0,0,1,1,0,0,0,0,1,1,1,1,0.511754758536714,0.498353306912411
0,1,1,1,0,1,1,1,1,1,0,1,0.51376626937557,0,0,1,1,0,0,0,0,1,1,1,1,0.495719320894839,0.528298050144762
0,1,1,1,0,1,1,1,1,1,0,0,0.490503030268243,0,0,1,1,0,0,0,0,1,1,1,1,0.484673650076441,0.486364236242017
0,1,1,1,0,1,1,1,1,0,1,1,0.512491045777453,0,0,1,1,0,0,0,0,1,1,1,1,0.510409787465641,0.499626826256888
0,1,1,1,0,1,1,1,1,0,1,0,0.493677506924607,0,0,1,1,0,0,0,0,1,1,1,1,0.51426722272305,0.469528386558704
0,1,1,1,0,1,1,1,1,0,0,1,0.501337990147527,0,0,1,1,0,0,0,0,1,1,1,1,0.480642876503285,0.486273874078825
0,1,1,1,0,1,1,1,1,0,0,0,0.498864845573902,0,0,1,1,0,0,0,0,1,1,1,1,0.497371822246131,0.499659453984785
0,1,1,1,0,1,1,1,0,1,1,1,0.498932103256928,0,0,1,1,0,0,0,0,1,1,1,1,0.503332868853435,0.486951528146776
0,1,1,1,0,1,1,1,0,1,1,0,0.49089311878616,0,0,1,1,0,0,0,0,1,1,1,1,0.50971897933062,0.490318597426466
0,1,1,1,0,1,1,1,0,1,0,1,0.50475971916737,0,0,1,1,0,0,0,0,1,1,1,1,0.487812434752835,0.515045393875746
0,1,1,1,0,1,1,1,0,1,0,0,0.4925901447793,0,0,1,1,0,0,0,0,1,1,1,1,0.500774448164884,0.490244423639552
0,1,1,1,0,1,1,1,0,0,1,1,0.489222644264344,0,0,1,1,0,0,0,0,1,1,1,1,0.486483154391089,0.478642697603902
0,1,1,1,0,1,1,1,0,0,1,0,0.498794995824341,0,0,1,1,0,0,0,0,1,1,1,1,0.511217864549485,0.521013425891254
0,1,1,1,0,1,1,1,0,0,0,1,0.505616331765894,0,0,1,1,0,0,0,0,1,1,1,1,0.512220042556462,0.48006326435908
0,1,1,1,0,1,1,1,0,0,0,0,0.487903665656922,0,0,1,1,0,0,0,0,1,1,1,1,0.490146159457918,0.494350670819445
0,1,1,1,0,1,1,0,1,1,1,1,0.493076913775643,0,0,1,1,0,0,0,0,1,1,1,1,0.476350159624505,0.482127142459614
0,1,1,1,0,1,1,0,1,1,1,0,0.502075235627359,0,0,1,1,0,0,0,0,1,1,1,1,0.503147766103084,0.506169802155101
0,1,1,1,0,1,1,0,1,1,0,1,0.498099493360845,0,0,1,1,0,0,0,0,1,1,1,1,0.492099676571401,0.530387353154028
0,1,1,1,0,1,1,0,1,1,0,0,0.487086357098538,0,0,1,1,0,0,0,0,1,1,1,1,0.470200935501758,0.501625384522663
0,1,1,1,0,1,1,0,1,0,1,1,0.493390303428518,0,0,1,1,0,0,0,0,1,1,1,1,0.503002106325982,0.482277102183609
0,1,1,1,0,1,1,0,1,0,1,0,0.527307642679894,0,0,1,1,0,0,0,0,1,1,1,1,0.535365306061439,0.537151525749161
0,1,1,1,0,1,1,0,1,0,0,1,0.50868335040845,0,0,1,1,0,0,0,0,1,1,1,1,0.521441932282361,0.523609118835148
0,1,1,1,0,1,1,0,1,0,0,0,0.503020635771332,0,0,1,1,0,0,0,0,1,1,1,1,0.501764796436459,0.502350602788292
0,1,1,1,0,1,1,0,0,1,1,1,0.495052616239991,0,0,1,1,0,0,0,0,1,1,1,1,0.494696729889128,0.475757243045108
0,1,1,1,0,1,1,0,0,1,1,0,0.506416484108428,0,0,1,1,0,0,0,0,1,1,1,1,0.503087156745188,0.513401299817941
0,1,1,1,0,1,1,0,0,1,0,1,0.485669228623621,0,0,1,1,0,0,0,0,1,1,1,1,0.473785031466769,0.483413541885674
0,1,1,1,0,1,1,0,0,1,0,0,0.503615894320188,0,0,1,1,0,0,0,0,1,1,1,1,0.523830448857425,0.486302953387233
0,1,1,1,0,1,1,0,0,0,1,1,0.491054763242137,0,0,1,1,0,0,0,0,1,1,1,1,0.472860009256082,0.483367480774016
0,1,1,1,0,1,1,0,0,0,1,0,0.495976327450713,0,0,1,1,0,0,0,0,1,1,1,1,0.503864227710829,0.50765810740261
0,1,1,1,0,1,1,0,0,0,0,1,0.501059603671543,0,0,1,1,0,0,0,0,1,1,1,1,0.493967237981157,0.499906376347651
0,1,1,1,0,1,1,0,0,0,0,0,0.494625038832193,0,0,1,1,0,0,0,0,1,1,1,1,0.474229319508276,0.498274423314889
0,1,1,1,0,1,0,1,1,1,1,1,0.510116535403533,0,0,1,1,0,0,0,0,1,1,1,1,0.502991123674259,0.52561579325726
0,1,1,1,0,1,0,1,1,1,1,0,0.504642519228393,0,0,1,1,0,0,0,0,1,1,1,1,0.495784520612743,0.487055867168851
0,1,1,1,0,1,0,1,1,1,0,1,0.495494001236279,0,0,1,1,0,0,0,0,1,1,1,1,0.50255717138528,0.501377220010371
0,1,1,1,0,1,0,1,1,1,0,0,0.501287244346924,0,0,1,1,0,0,0,0,1,1,1,1,0.497524891175936,0.508552434498919
0,1,1,1,0,1,0,1,1,0,1,1,0.504115912218112,0,0,1,1,0,0,0,0,1,1,1,1,0.517193722268803,0.505124140433263
0,1,1,1,0,1,0,1,1,0,1,0,0.498568107248982,0,0,1,1,0,0,0,0,1,1,1,1,0.489270185941825,0.504412564132091
0,1,1,1,0,1,0,1,1,0,0,1,0.491546932228841,0,0,1,1,0,0,0,0,1,1,1,1,0.477849732742636,0.501802162218174
0,1,1,1,0,1,0,1,1,0,0,0,0.497704181122594,0,0,1,1,0,0,0,0,1,1,1,1,0.503763207878769,0.508375931309988
0,1,1,1,0,1,0,1,0,1,1,1,0.499125600479543,0,0,1,1,0,0,0,0,1,1,1,1,0.490694666360178,0.496025167198226
0,1,1,1,0,1,0,1,0,1,1,0,0.505084043148905,0,0,1,1,0,0,0,0,1,1,1,1,0.495033995119238,0.502096004664649
0,1,1,1,0,1,0,1,0,1,0,1,0.497984050862491,0,0,1,1,0,0,0,0,1,1,1,1,0.528687385887869,0.498014565759413
0,1,1,1,0,1,0,1,0,1,0,0,0.486243776601972,0,0,1,1,0,0,0,0,1,1,1,1,0.490996327309965,0.508331409237083
0,1,1,1,0,1,0,1,0,0,1,1,0.508929478835547,0,0,1,1,0,0,0,0,1,1,1,1,0.489121840888204,0.511468251866009
0,1,1,1,0,1,0,1,0,0,1,0,0.492773565656506,0,0,1,1,0,0,0,0,1,1,1,1,0.505096281935301,0.495528015657507
0,1,1,1,0,1,0,1,0,0,0,1,0.492977982512675,0,0,1,1,0,0,0,0,1,1,1,1,0.492305369932663,0.482903805764096
0,1,1,1,0,1,0,1,0,0,0,0,0.503708255760372,0,0,1,1,0,0,0,0,1,1,1,1,0.502377183253287,0.521791627667088
0,1,1,1,0,1,0,0,1,1,1,1,0.49987608444551,0,0,1,1,0,0,0,0,1,1,1,1,0.522206251620677,0.499194394522973
0,1,1,1,0,1,0,0,1,1,1,0,0.494228064019931,0,0,1,1,0,0,0,0,1,1,1,1,0.503575229709893,0.495853969813635
0,1,1,1,0,1,0,0,1,1,0,1,0.495474807822146,0,0,1,1,0,0,0,0,1,1,1,1,0.494544666429124,0.476734739509717
0,1,1,1,0,1,0,0,1,1,0,0,0.506207691943506,0,0,1,1,0,0,0,0,1,1,1,1,0.479546713727527,0.490650215399966
0,1,1,1,0,1,0,0,1,0,1,1,0.492815613923594,0,0,1,1,0,0,0,0,1,1,1,1,0.492345615149406,0.486412447020582
0,1,1,1,0,1,0,0,1,0,1,0,0.49733249244513,0,0,1,1,0,0,0,0,1,1,1,1,0.50793869755219,0.525539994866946
0,1,1,1,0,1,0,0,1,0,0,1,0.500994315514807,0,0,1,1,0,0,0,0,1,1,1,1,0.483544265565619,0.495864213104111
0,1,1,1,0,1,0,0,1,0,0,0,0.501348066580249,0,0,1,1,0,0,0,0,1,1,1,1,0.507002773219473,0.5079853317184
0,1,1,1,0,1,0,0,0,1,1,1,0.4988049060388,0,0,1,1,0,0,0,0,1,1,1,1,0.505297407298787,0.512473234522432
0,1,1,1,0,1,0,0,0,1,1,0,0.514647028157255,0,0,1,1,0,0,0,0,1,1,1,1,0.515616950242353,0.477431987235423
0,1,1,1,0,1,0,0,0,1,0,1,0.506114470181521,0,0,1,1,0,0,0,0,1,1,1,1,0.518177175299012,0.494851066724336
0,1,1,1,0,1,0,0,0,1,0,0,0.506293508738745,0,0,1,1,0,0,0,0,1,1,1,1,0.522969694546374,0.523653631637048
0,1,1,1,0,1,0,0,0,0,1,1,0.500569422007408,1,1,2,2,0,1,0,1,1,2,1,2,0.514918365406082,0.510341825246089
0,1,1,1,0,1,0,0,0,0,1,0,0.492341973089846,0,0,1,1,0,0,0,0,1,1,1,1,0.498479824737766,0.484598971507523
0,1,1,1,0,1,0,0,0,0,0,1,0.495216146861203,0,0,1,1,0,0,0,0,1,1,1,1,0.49350523082635,0.509683951585574
0,1,1,1,0,1,0,0,0,0,0,0,0.497566905184649,0,0,1,1,0,0,0,0,1,1,1,1,0.471178477539404,0.494660340641251
0,1,1,1,0,0,1,1,1,1,1,1,0.494185078478418,0,0,1,1,0,0,0,0,1,1,1,1,0.483548715518186,0.493819870009606
0,1,1,1,0,0,1,1,1,1,1,0,0.489688261556206,0,0,1,1,0,0,0,0,1,1,1,1,0.495642209632856,0.48885272451839
0,1,1,1,0,0,1,1,1,1,0,1,0.488586172716925,0,0,1,1,0,0,0,0,1,1,1,1,0.485381966284044,0.490358105310892
0,1,1,1,0,0,1,1,1,1,0,0,0.495317039996618,0,0,1,1,0,0,0,0,1,1,1,1,0.497321632949233,0.504600331618146
0,1,1,1,0,0,1,1,1,0,1,1,0.490783008875791,0,0,1,1,0,0,0,0,1,1,1,1,0.500149822985592,0.486130689623603
0,1,1,1,0,0,1,1,1,0,1,0,0.493722797256662,0,0,1,1,0,0,0,0,1,1,1,1,0.510823863081946,0.495457058534283
0,1,1,1,0,0,1,1,1,0,0,1,0.498527908919845,0,0,1,1,0,0,0,0,1,1,1,1,0.502421265314602,0.491381166718258
0,1,1,1,0,0,1,1,1,0,0,0,0.494909569483018,0,0,1,1,0,0,0,0,1,1,1,1,0.501771130862581,0.496921567578067
0,1,1,1,0,0,1,1,0,1,1,1,0.498215772686061,0,0,1,1,0,0,0,0,1,1,1,1,0.5022469050483,0.504542926172461
0,1,1,1,0,0,1,1,0,1,1,0,0.495972147899214,0,0,1,1,0,0,0,0,1,1,1,1,0.496888274005287,0.483498051922368
0,1,1,1,0,0,1,1,0,1,0,1,0.493845788672566,0,0,1,1,0,0,0,0,1,1,1,1,0.49276873699831,0.508408855462793
0,1,1,1,0,0,1,1,0,1,0,0,0.500887119008927,0,0,1,1,0,0,0,0,1,1,1,1,0.482988892091491,0.516188697709544
0,1,1,1,0,0,1,1,0,0,1,1,0.496279286782257,0,0,1,1,0,0,0,0,1,1,1,1,0.477604386371229,0.495091342513558
0,1,1,1,0,0,1,1,0,0,1,0,0.504898986872751,0,0,1,1,0,0,0,0,1,1,1,1,0.51656343522194,0.502768538238889
0,1,1,1,0,0,1,1,0,0,0,1,0.510902485519182,0,0,1,1,0,0,0,0,1,1,1,1,0.511561935149454,0.495017953769958
0,1,1,1,0,0,1,1,0,0,0,0,0.504967444377718,0,0,1,1,0,0,0,0,1,1,1,1,0.502446164752477,0.518572359724756
0,1,1,1,0,0,1,0,1,1,1,1,0.49664125631866,0,0,1,1,0,0,0,0,1,1,1,1,0.482552763561273,0.516272666449951
0,1,1,1,0,0,1,0,1,1,1,0,0.486636160597671,0,0,1,1,0,0,0,0,1,1,1,1,0.485775820466039,0.489451717451204
0,1,1,1,0,0,1,0,1,1,0,1,0.510871790366946,0,0,1,1,0,0,0,0,1,1,1,1,0.501008006244085,0.482552496567421
0,1,1,1,0,0,1,0,1,1,0,0,0.492743062400259,0,0,1,1,0,0,0,0,1,1,1,1,0.498929910221905,0.500101403776893
0,1,1,1,0,0,1,0,1,0,1,1,0.505801141388482,0,0,1,1,0,0,0,0,1,1,1,1,0.497346132990857,0.505579101742805
0,1,1,1,0,0,1,0,1,0,1,0,0.495204109086888,0,0,1,1,0,0,0,0,1,1,1,1,0.518200002042735,0.491405079091641
0,1,1,1,0,0,1,0,1,0,0,1,0.494573060156312,0,0,1,1,0,0,0,0,1,1,1,1,0.505630864973536,0.483819434930892
0,1,1,1,0,0,1,0,1,0,0,0,0.48934547509905,0,0,1,1,0,0,0,0,1,1,1,1,0.477633752652946,0.489396120700178
